City,Latitude,Longitude,month,Temperature,Humidity,Rainfall,Wind Speed,Pressure,city_encoded
Pune,8.033390353504055,92.48321236976874,11,25.205860698576863,71.08752770777788,26.131708555659227,11.036693217857902,1015.9164007218307,9
Chennai,16.12303392553789,87.59958464746576,9,29.17459182990394,78.82694928128524,284.90559220119843,18.00593948147015,1012.7570407818905,2
Ahmedabad,34.493382107296206,72.03435961784155,8,24.01734697844698,71.69494374712464,120.70546141231213,11.580114593244657,1013.3662327973549,0
Pune,20.821936674667903,75.37271012871217,11,10.859623000877548,68.86521114711645,18.13875099714336,12.829085415889423,1015.7113604817082,9
Jaipur,18.32820956658822,93.38982557002586,2,23.17338356245126,72.37766912736726,5.566526494479239,10.24225944033593,1014.6126530626509,5
Pune,11.23538305447645,73.30140986305011,12,18.37405073421689,79.76832999260878,8.412664289691692,11.860880115860205,1012.0934492088239,9
Bangalore,34.30244497295642,76.0747428392626,10,7.0401998524524885,76.0843093023829,14.163575701174322,13.214008011730861,1016.9541271119422,1
Bangalore,8.54071160999726,71.75841888466782,12,15.757247445866096,63.08791313953759,8.56747332934803,19.408321381846857,1009.6256706866347,1
Ahmedabad,27.903866075195563,87.60713871101792,11,6.947393645982098,80.52970611500731,26.667133251295372,15.230723884695836,1017.9551644859032,0
Kolkata,28.752194729289727,95.37548685553308,1,5.0,62.80402152749683,7.273728913595647,23.87130434313954,1009.1885257847624,6
Chennai,14.578731333724399,75.80007291626619,10,20.322166753435003,77.25670972002825,15.302842181933482,5.83760787677551,1008.1494997110424,2
Ahmedabad,26.132077977552008,81.78679162765214,2,10.54821073301003,58.65916504772769,19.35387949241664,15.061366452640563,1016.9001890114877,0
Hyderabad,10.509086898243527,86.39585245162493,2,22.2940256857075,75.42870610060285,21.6803255203428,16.684495776634364,1010.4495350836596,4
Delhi,14.940276193666158,96.98452119825329,12,20.82209325411796,56.23582261527647,13.342872982615681,23.40393972148548,1015.2969962744672,3
Chennai,29.273353683891155,71.0394338849296,3,21.975334238852284,64.20838291213643,26.46567485556767,5.983170472428552,1016.1101537493207,2
Chennai,31.346527184905586,82.45855318566556,10,14.583880758508318,78.38213902491626,18.344617079103987,16.46999169870432,1016.5898639103211,2
Hyderabad,24.429133141814365,79.1684834771725,7,31.178389484648395,76.06339555385904,148.667100720839,22.07259857055914,1017.9159423566417,4
Hyderabad,21.68463765915303,93.1087847914483,2,16.766051122410254,74.24319652189962,4.815497119404989,9.838554562384731,1010.9403971004,4
Mumbai,12.301208556712467,81.80306419933802,1,14.688129222251161,69.86876116065892,15.546615648019454,22.52584697047875,1015.1024334192726,8
Ahmedabad,9.703943893137055,71.21834821296929,6,46.549760253899166,90.77636732614191,251.59867702024718,5.380868185485836,1009.1539985828083,0
Hyderabad,11.176523768786083,86.39830021331093,9,29.70440003472141,87.00155286974076,195.9260749197552,19.649092582674594,1012.0680929135685,4
Bangalore,14.138647102594668,90.35263792965252,3,33.80783433724895,86.3281832587943,25.468386250686198,23.66226442337306,1016.4797169331259,1
Jaipur,17.225211551216862,68.08355629830282,6,41.431141724721236,74.78740478683928,163.38315106181253,18.143953232801245,1011.6765804605911,5
Delhi,18.284557188796654,92.90974387719825,3,29.977492250044726,73.9923558598396,6.19846603755101,13.78058487960896,1013.9109538053561,3
Ahmedabad,17.350687751903095,73.3946670001643,1,16.3414314104765,80.87090031536803,3.3682758375687887,5.8976203294543605,1013.0377344372463,0
Lucknow,14.454493969326172,84.01001157494795,12,21.747321080853432,66.73561001971568,11.18692776140196,23.402276266452574,1014.4595153111204,7
Bangalore,21.762554662295848,80.05812751993605,5,32.54200465751073,56.939062962134045,21.845742730440396,14.405924453831496,1017.7289438938769,1
Kolkata,30.282724922288214,88.86996068170538,10,13.45151978152983,67.52264170457023,24.337017406425733,5.57993488671896,1008.557355265014,6
Hyderabad,15.551995538729939,78.76368682878652,11,19.407345123451655,79.31029470352755,10.985326534748895,18.796421426575236,1013.7396151750163,4
Lucknow,33.4444495157603,93.22313212376962,4,19.224303873310657,80.39452953897694,16.38265586384767,14.636745071525164,1016.6302877925028,7
Hyderabad,31.58008986654389,89.18439446780492,7,32.14770917295095,87.48099055668618,143.70210419720203,7.486906348848215,1012.8138271174843,4
Chennai,12.36763370650696,86.78368196082472,6,47.51432792387312,88.65893605319673,140.84115177488553,9.285436186205192,1008.7852718594157,2
Bangalore,29.22945083244155,91.09097727132277,10,9.834010554186538,55.998707529000285,9.246415256404063,6.289813609116925,1013.6053935241677,1
Chennai,23.513859322579698,89.86666801292309,7,33.10748713778682,94.57148417763318,66.82019835795376,16.485870794171472,1011.3207389082382,2
Mumbai,23.297534778628304,69.04222157272504,5,33.59502487951638,71.24432916644217,8.310591072242755,17.440589585040186,1009.5494178533794,8
Chennai,18.55815460257071,79.44729626150001,4,40.20291260530121,66.25479736743526,4.4939744534103445,15.114845967108888,1016.4903451328347,2
Mumbai,21.531130977914263,94.9934116221782,7,37.16752473130762,73.00317006190724,83.4953002923658,21.3420426600523,1013.2159951299112,8
Mumbai,18.723826990588698,71.64600380077457,7,41.75770946889,78.99404620242619,32.484242358852455,22.220176426160272,1017.3327641237906,8
Lucknow,22.572780706518458,89.37579996252948,6,35.969077289782575,92.80312296737492,199.3597681717141,17.31248793366253,1016.0601650460306,7
Hyderabad,24.95465142486117,96.26316252872456,8,26.59672002144615,95.0,115.42135999467439,5.255129594148611,1014.9297179377367,4
Kolkata,26.206202773044307,69.51376024230417,4,31.18099220931438,72.93770196443006,29.274907208526532,18.904593114954714,1008.0502550336531,6
Chennai,22.376992199104507,87.7836225381717,10,11.9496776060618,72.98813709552799,8.230360370960042,13.359984338407031,1012.2782345663825,2
Bangalore,27.478395817875757,81.57647009772988,5,31.16202309875016,62.94372046252005,12.337371398359034,16.31114966452774,1009.9748628165203,1
Mumbai,11.814507330438657,84.79608240586694,4,39.55047636886577,54.66758049978857,12.661711283321395,17.981612040377687,1017.1079791104887,8
Hyderabad,13.723527254360441,70.47489875804543,12,15.755296002031805,68.56152605202129,3.2281903936864347,12.004732286541536,1009.7458398467636,4
Delhi,30.105845110005294,69.24720160414124,1,5.0,63.704125337998086,25.65861473206539,23.341970103435884,1010.8606005165929,3
Ahmedabad,16.708255401853208,87.33913315597673,12,14.220855021805203,70.36583973178648,3.8638504238967672,7.679497334995624,1013.168367677345,0
Lucknow,8.618133274355246,91.87597346480082,8,44.08406064796924,82.61997237440013,283.8485553768952,18.430236145620746,1010.6336361899808,7
Kolkata,12.15236104103684,90.67844471305605,1,20.891642746781937,74.39694415762341,27.08600747952776,5.087191599131609,1010.0986467727912,6
Pune,14.037589731400404,83.77036610812088,5,40.202897845642774,66.18935901126144,17.459091734321014,23.493022108103617,1013.9909932510275,9
Lucknow,33.847717973153856,70.89613781294916,6,28.469360327690524,93.32221992365282,176.77080522604888,7.25008266476183,1008.8892952275503,7
Delhi,23.472118581132932,87.9532888712444,6,41.20659372072447,81.56100218343342,206.5200391981622,6.897684602951493,1008.5816775872092,3
Ahmedabad,33.18372999285888,75.01477762307023,5,30.527338625201093,69.97864103061131,13.450350322241949,11.660152661044885,1011.7224529518608,0
Delhi,23.529410463408873,94.42099238025412,3,18.45789327482971,53.0412137339739,20.475001651742097,12.471325720781612,1015.2066445450786,3
Chennai,20.942569883721998,92.30969542682544,5,38.69076485084558,74.6676537309112,4.208746494589145,9.286001446457572,1013.5480675827395,2
Mumbai,16.470647662240594,88.57210604553434,12,7.288806122083095,54.85711634712541,4.459285938442617,16.702433218542495,1012.2287646846678,8
Kolkata,24.372015499701142,95.51653271910278,8,29.543192306420195,84.96703044771238,153.45221329727696,13.858281960839271,1013.6575156422458,6
Jaipur,11.758346664673306,68.91123282382692,2,30.186623718499288,80.06574219021459,17.839802129862942,5.683511780821748,1011.6545148465327,5
Mumbai,32.25306393690306,89.3498123267621,6,27.753870698670593,93.27211099707223,269.71076289067116,11.393041245106012,1017.3614633543211,8
Jaipur,30.39197493881466,77.57704060075575,9,14.58345091247353,79.72305530850264,58.258371155132,21.20865827146341,1008.5490489091078,5
Ahmedabad,16.5733490926719,94.27591068490459,8,37.933410070581054,84.21743954518357,252.1149403423501,18.79403069723737,1014.7339147902984,0
Hyderabad,33.72553324523494,75.73358070319735,11,5.0,53.88170708394213,8.671278106885879,19.49741707159761,1016.9128266482775,4
Pune,30.28042072022034,89.0208384801355,8,22.77739833416861,94.1666374883522,136.4025850977086,18.96233848167047,1016.0388470873526,9
Bangalore,25.99028591754607,93.45176356987267,8,29.897094678708402,90.39876830997567,115.48265740340148,11.219460427660666,1009.8404103482145,1
Mumbai,11.28757160038242,69.20804773309779,7,43.45746623339244,85.48585081337089,138.04192367365772,6.993278441535518,1010.9592634898029,8
Kolkata,20.912318622297953,79.53177980816905,8,31.46223514052872,80.79335919718709,70.6337844795981,10.44934368066192,1015.170479387071,6
Delhi,21.664903980862274,90.10696192863622,6,41.30063394625528,89.1589067932725,165.96392008895984,21.635706003703184,1008.8427055918077,3
Kolkata,14.278886675865262,81.19264779572002,2,23.741528909917477,73.72147542005652,24.644349925446914,24.609415955661422,1016.1186169983258,6
Ahmedabad,10.159065647701151,75.75032626401426,2,26.57320267072528,69.24446926374989,14.921418280230217,14.876940294831227,1015.1890694460479,0
Jaipur,28.971538022735704,74.3743551158725,8,24.705402744001322,82.46425690418491,162.46566549251375,5.194007098460844,1015.2960664923535,5
Delhi,11.294946407358665,71.81402974057497,11,20.483845163153358,67.07284017479242,25.916724802595482,7.800896242684581,1009.0024137026759,3
Bangalore,24.045850265167918,92.85675723583219,1,8.80174069079982,60.12531329444468,22.063569095226832,11.441611506325316,1015.1776054481624,1
Bangalore,33.28412769485884,84.68530669429512,6,31.14611467389028,83.34259352838104,162.42269030034188,16.571706971858994,1014.7981812521997,1
Mumbai,31.65484020014715,70.21516340475222,6,29.585331764528345,88.55857974570985,99.57782501107852,6.501872916106279,1016.3092249082185,8
Ahmedabad,15.49932084123005,79.09482938354843,11,15.462455347110762,69.30515696424924,26.8930221648141,23.867145974197634,1008.4159595625647,0
Hyderabad,30.989113213884163,78.66427587334819,4,21.138836051236627,61.14483999467449,18.579550845645077,12.301673465688015,1008.2311066846779,4
Ahmedabad,8.008977665253214,73.27043653057443,12,19.88779503777872,70.9225371758327,8.97098547298872,23.251684358496462,1011.7300709987857,0
Jaipur,8.477570859557945,80.62972113869353,11,19.194559664700535,73.39075702168077,10.266233321226279,20.610436055140436,1009.4878828384915,5
Kolkata,24.268935423757355,77.63088159640095,11,5.65233125374156,66.39252316415205,24.684593401278637,20.108745450311623,1013.5838447757022,6
Bangalore,17.849551916902296,77.9123074592733,10,20.39634191004433,70.04154724671383,4.191930176361297,17.13439159564464,1017.1734890150675,1
Kolkata,18.434442711296974,89.4317701758508,3,27.2906651585354,65.10652554340903,29.78648904977814,17.53567634103689,1011.9147973033402,6
Kolkata,23.239909448329826,74.4746381796507,11,12.166312589415277,79.9524656574273,6.519495352299378,17.76006470432496,1016.4495037727261,6
Kolkata,13.178126300980235,86.61393880680531,3,29.564122250490513,71.54820777891766,24.493850185717307,17.57442774051164,1008.0024087451786,6
Bangalore,13.717394467967916,84.54883909254711,1,18.659861909369354,59.8758004397169,13.658933552835437,16.074564627967227,1009.6851464345918,1
Lucknow,21.084242849509344,84.47468285779814,3,26.184998437213515,54.894795914820264,16.289836948761604,24.728280369657778,1008.3042353965409,7
Chennai,28.364845697284302,87.2272130381115,4,27.542444865667342,60.25472424627758,26.777565591543603,19.645811348513924,1011.2814718051507,2
Jaipur,24.72643928800487,83.90307904967396,11,6.1515064644231,58.05398651779887,14.148602118908757,20.538927767850424,1017.081895956965,5
Lucknow,16.02858630239465,93.49839833054516,11,16.03484034813127,72.29125625239519,17.51233134917733,22.449256301673483,1008.9695212359899,7
Jaipur,19.619103792740873,87.59182266655753,5,39.787518910737866,75.08122914608003,4.331090885047588,9.312795254516983,1014.064097767438,5
Delhi,12.607948480849956,83.86193428977026,3,31.335176616043864,63.78962914000491,3.063381794421235,6.676083181901216,1012.5149593911945,3
Ahmedabad,10.015004987101207,92.0631304883417,6,42.12856303520578,72.91517654307202,96.095965710466,14.657888731971973,1017.3846821236581,0
Ahmedabad,29.13279310009203,85.57825038307091,11,5.584853335080239,71.1701996994742,21.375743508806718,15.281613912385463,1009.2251914253709,0
Pune,15.165460048081254,76.4431831857702,12,20.905225079726723,82.3098509237055,6.274152120696691,21.583635598998356,1010.1202785050223,9
Ahmedabad,12.7996924719837,74.00575262712057,5,43.07050927290867,68.2439038811475,6.0715728877228345,13.875671585646714,1008.2954196861149,0
Bangalore,26.67368750037162,72.41750578421768,3,17.87681870613674,66.69210026771162,14.095936416969389,16.417060510886255,1012.3393524963137,1
Hyderabad,24.687395205754022,94.08420116383695,6,37.77012951453098,83.91720774025963,204.91600042422118,15.541418770269166,1010.7783289956466,4
Mumbai,25.09611990236353,88.5939275221439,6,37.26023870950889,77.31810079890806,222.25943790694123,5.764055675147821,1016.6990593389032,8
Pune,14.180154330858567,95.1839747067653,8,41.134082031562386,71.27910105679395,78.1816820065612,17.30429793193828,1014.0494081319775,9
Mumbai,14.281429541192388,85.49546236573335,2,18.701251899319427,71.99953603311742,5.148879979045146,21.560865715485043,1014.140907379757,8
Jaipur,13.961671004212256,81.72862556335247,1,19.434422897588593,76.29132745255063,28.390719916529694,8.150010961516077,1013.319106968813,5
Mumbai,12.691320082881951,69.73177818015579,4,40.51821011744883,70.50567862465184,10.037992329176747,16.886634678531916,1008.918503372292,8
Mumbai,25.70453915916472,87.47762616483486,7,33.40031011861316,83.0848172329303,260.40355435435544,16.872210888928286,1012.4501868372536,8
Pune,30.896428901733838,84.8840540332787,11,5.0,82.34546321653966,26.314269162496092,8.283699281127175,1017.9950518970852,9
Delhi,27.55657168126985,96.71605791404102,10,14.943115099779193,65.71746571929224,23.8581099775887,7.46927147461472,1016.3522929084602,3
Kolkata,29.386528111534666,74.93560455568505,3,20.507723650857617,60.014903936301174,7.5585073796193925,24.601038859529694,1016.9345905416711,6
Ahmedabad,18.929557585300394,83.39138330331824,3,22.8272959955385,60.31295819736838,25.18863939986341,12.87438339306075,1016.232263592465,0
Ahmedabad,25.66004647504395,86.87776271842411,5,36.32281843699788,63.151572182499706,23.76976509952284,9.548434574470585,1009.0304169343099,0
Bangalore,17.564378492008913,86.69314406752797,5,40.1448124480619,82.04687539361768,19.11152073286786,8.4264908890875,1010.274482540648,1
Pune,22.18862479315328,84.27751274550369,10,16.367722459523925,71.63143984835561,12.104454949561724,18.3520342716647,1008.0312165135641,9
Bangalore,21.004140856441282,90.53091229948954,3,24.816278287852057,84.13485527400252,10.087732315196691,17.188905946545574,1011.0351012487811,1
Hyderabad,12.77595291888407,73.94445507627768,9,30.72850869849797,94.56437448585059,62.910087261696916,17.87104245974835,1009.0860740234649,4
Hyderabad,18.45112652906203,89.04318880795806,4,37.71422126807157,60.538754941846285,16.763440806323526,6.760120550229045,1012.7279334530158,4
Bangalore,34.02320143802348,85.9723025715596,3,13.93028497003358,60.725438814677446,18.802043638765856,22.87069166996874,1014.771274885739,1
Pune,14.711666958303436,93.98617824204263,11,13.28164699144117,71.0754731938663,12.702152743926254,12.785327936180966,1016.7450529503808,9
Bangalore,11.612700879546196,92.56863873197386,2,23.429249728453854,70.55782382179846,15.83469482738345,11.267388128607159,1015.492171650909,1
Ahmedabad,19.301676783846254,77.13926413484404,10,18.994742723354427,72.18275054855974,12.8148903489702,14.247228944954784,1017.385855957785,0
Lucknow,29.339118868224,76.01088242427944,11,8.625968201545376,78.92749176550603,20.307163547658934,12.801321314952565,1008.5389829039378,7
Chennai,23.718002204059253,96.46794639172099,9,24.234882291599103,94.51646190975127,273.3399861050721,22.27154006278292,1008.1217983541654,2
Mumbai,26.386320335432604,83.29069024654244,4,25.23933789541279,72.9486847340137,7.425847075267512,23.58521950395784,1014.6133811383621,8
Chennai,13.121760900716284,94.28620795351867,3,38.358161029463645,51.2876527880676,13.298037867384332,11.069064328992123,1010.8935241022225,2
Pune,24.71160121120848,72.75254968963398,7,35.41542602073373,89.84418883854889,68.03452306673256,22.278716149199095,1010.5350101610577,9
Chennai,16.734510662609793,86.64174852920505,8,39.338563683909214,93.4847427962851,198.73481801011462,20.63046259066134,1011.3088708769379,2
Hyderabad,30.526190880778724,91.485945433457,11,5.0,66.9697892875915,22.679503756192087,23.616153446895236,1010.6979605789236,4
Jaipur,24.991067762289877,95.47446223800696,2,15.507223524284447,71.17557924231984,28.161643780131307,9.915006243717757,1013.1143640630158,5
Mumbai,13.369119499932989,77.78286408949369,7,46.2134909703754,81.90700177505911,105.29542009046054,16.539183002419584,1012.4014844722413,8
Kolkata,9.744650355790325,89.02445392779752,12,22.258863850630505,86.73664537141032,28.655702558366613,10.490891694808893,1013.1242855137666,6
Pune,9.151096650749883,83.62557726214895,5,50.0,62.57714229352262,4.708092139158219,21.481889809687484,1014.7271361150043,9
Mumbai,18.0280313265538,69.75823885592757,11,16.603784882209315,69.72901475164367,19.281374310843876,5.106483811421285,1011.8713050897114,8
Chennai,15.177980689666464,88.00999238195936,5,41.30273631145108,60.829081855510324,4.542583422269909,16.29638325772792,1010.5130768714216,2
Hyderabad,25.444433333487716,88.01280018889746,3,19.329215207341644,73.39514231515452,27.13190306957251,11.78406862543836,1009.6620053680874,4
Delhi,21.482013544422692,94.98759734054957,5,38.202592752201014,71.70150547752644,17.30484454089146,11.453674141556405,1011.4947411953262,3
Lucknow,15.18252050614528,82.4220609389002,12,17.053367812106984,63.79116169033616,21.072405470595495,17.89812647729834,1015.4180647524618,7
Kolkata,12.029420004654755,74.67727670060492,2,23.608301893946376,69.78844449831162,25.45249599958222,22.02968898627988,1015.5670491011147,6
Lucknow,11.43439359256114,69.2923508800117,4,42.94800102309425,75.88513114525605,7.058386807067156,17.183907827866527,1014.6690538668421,7
Mumbai,31.345830587791276,80.05362341389126,6,35.68118576622552,84.72920423016923,40.419721723296135,22.06345957293445,1010.3402817530688,8
Hyderabad,14.573905146931416,76.75558430224756,1,14.001532068468027,72.68398669608544,26.729790939647007,10.2919422376206,1013.880862458547,4
Hyderabad,25.596187493596144,90.0715608746924,10,10.912287893734248,77.43260188423756,11.503197141391178,15.390037095299622,1013.7068966157685,4
Chennai,29.88852005562919,78.27376518039036,4,24.568058778780635,70.42625516560575,6.482430514033462,14.01073078134152,1012.8426619810973,2
Ahmedabad,24.580195401987876,95.52306469313048,6,37.65868168297729,93.4196164135066,156.48453401351335,5.232897990061924,1013.4997898638386,0
Chennai,31.208261254467537,95.90699588664575,9,14.859689955124821,66.01075719926811,191.54264043792506,16.136242862814804,1012.9179063262367,2
Ahmedabad,18.594630481268812,86.00634911631353,11,17.59052259481981,76.64431218188489,3.8362062924077733,18.230486482923496,1013.6545636607411,0
Ahmedabad,33.817999147521604,94.9311483234316,11,5.0,65.32841500301552,10.422182772941369,16.8382880883814,1015.1550595462113,0
Kolkata,11.594915112808618,90.06477599092037,2,24.742409054475328,65.27691882633641,3.8855966054761923,19.72559797566843,1009.0962819440344,6
Chennai,10.758037300753529,83.85892958827866,11,15.495460531025017,70.11127733272689,14.349055508278472,16.42679056906154,1015.4962575214903,2
Delhi,25.784687947600975,73.22893012726057,7,29.815183249403276,84.95140800328922,271.677007847886,6.335005097015138,1009.3588615012759,3
Bangalore,33.45644081815807,81.29934036190136,6,30.47787509631896,88.04142448473075,295.3161511032637,7.328910481694228,1008.6662799841038,1
Bangalore,29.83985346418086,84.26535943751591,2,5.0,71.29736644928884,20.200283944597945,16.92949155087905,1017.7607968622146,1
Chennai,10.063255204827389,93.0548858413153,8,43.8873080650703,82.06563394462833,73.64217732183978,10.499583839472804,1017.5699176887044,2
Chennai,15.542928276237342,81.95866791953428,7,41.48157690265975,93.52273513715735,274.57933529981256,6.592902580695316,1008.6043654494057,2
Lucknow,33.118609890621244,94.03256550766073,11,11.644009939520625,81.83610137440547,16.93869122640163,13.592054868970935,1012.4325344147496,7
Kolkata,14.832577685621182,87.5561203916806,5,49.448067660117964,59.4665658348091,7.1512314267787875,16.086451961673106,1009.8624493829977,6
Chennai,29.09160144224682,71.97297282855646,12,5.0,65.25361330067555,27.886620075194855,11.574919766992132,1012.8534489713442,2
Lucknow,30.278569290075,96.8544597104277,5,29.84851461711263,63.83258856579006,23.45166436952378,19.408674044515557,1016.3017724299958,7
Ahmedabad,21.377206793446508,83.28974716186346,7,40.27536016401546,75.3199692767063,227.5604236352509,17.875412162024894,1017.5061177474289,0
Hyderabad,18.431420565904517,79.36389059586328,9,31.764381377030503,88.04380958584385,221.47879002448929,11.656367221833438,1014.3425265345154,4
Hyderabad,20.153359675333512,87.11429916961627,11,7.3728440306585625,81.8215115186855,8.409175169603943,20.097450578171212,1011.5390566721181,4
Ahmedabad,14.128046747864833,71.15790610545014,9,24.738436205644078,82.97974788682183,86.97180676103204,17.97390085066071,1014.0332556564459,0
Pune,32.01355473547879,86.45962075584728,9,13.923051794953823,93.74333293270242,215.83910957535886,17.748907574358043,1011.1200130610845,9
Lucknow,20.166730731703463,82.44884401447891,6,42.01482816415882,70.1594134294695,89.32514252980715,16.068554015741363,1017.0982364083206,7
Lucknow,31.826404892314695,79.79354802995891,10,9.92949685767104,70.71316835021587,14.84413581368232,5.227793361771056,1016.7040046310584,7
Ahmedabad,10.8537239574694,95.63758061418807,6,50.0,95.0,241.14049291036417,18.930143669537784,1013.5823175027966,0
Delhi,34.68343231700355,83.15365178522954,3,10.054161561301235,58.11888861905207,24.166717988641704,12.52083582218313,1011.2479891538036,3
Jaipur,19.968373360977694,74.35440690462822,1,5.486488665544636,66.70769262073102,15.23806785819821,23.852194203173113,1010.9338967558298,5
